signal_name,unit,data_type,enum_values,min_physical,max_physical,scaling,offset,bit_length,is_multiplexer,multiplexer_signal,message_name,message_id,dbc_source,notes
VCFRONT_sideRepeaterLeftStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_sideRepeaterRightStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_turnSignalLeftStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_turnSignalRightStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_parkLeftStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_parkRightStatus,,enum,"{""2"": ""LIGHT_FAULT"", ""0"": ""LIGHT_OFF"", ""1"": ""LIGHT_ON"", ""3"": ""LIGHT_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_highBeamSwitchActive,,int,,0.0,1.0,1.0,0.0,1,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_simLatchingStalk,,enum,"{""0"": ""SIMULATED_LATCHING_STALK_IDLE"", ""1"": ""SIMULATED_LATCHING_STALK_LEFT"", ""2"": ""SIMULATED_LATCHING_STALK_RIGHT"", ""3"": ""SIMULATED_LATCHING_STALK_SNA""}",0.0,3.0,1.0,0.0,2,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_lowBeamsOnForDRL,,int,,0.0,1.0,1.0,0.0,1,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
VCFRONT_lowBeamsCalibrated,,int,,0.0,1.0,1.0,0.0,1,False,,ID3F5VCFRONT_lighting,0x3f5,can1-vehicle.dbc,
StateRxChInternal,,enum,"{""0"": ""Disable"", ""1"": ""Enable""}",0.0,1.0,1.0,0.0,1,False,,Heartbeat,0x2,can9-internal.dbc,
StateTxChInternal,,enum,"{""0"": ""Disable"", ""1"": ""Enable""}",0.0,1.0,1.0,0.0,1,False,,Heartbeat,0x2,can9-internal.dbc,
StateRxCh1,,enum,"{""0"": ""Disable"", ""1"": ""Enable""}",0.0,1.0,1.0,0.0,1,False,,Heartbeat,0x2,can9-internal.dbc,
StateTxCh1,,enum,"{""0"": ""Disable"", ""1"": ""Enable""}",0.0,1.0,1.0,0.0,1,False,,Heartbeat,0x2,can9-internal.dbc,
StateRxCh2,,enum,"{""0"": ""Disable"", ""1"": ""Enable""}",0.0,1.0,1.0,0.0,1,False,,Heartbeat,0x2,can9-internal.dbc,
StateTxCh2,,enum,"{""0"": ""Disable"", ""1"": ""Enable""}",0.0,1.0,1.0,0.0,1,False,,Heartbeat,0x2,can9-internal.dbc,
Epoch,s,int,,,,1.0,1577840400.0,32,False,,Heartbeat,0x2,can9-internal.dbc,Epoch time (UTC)
Space,MB,int,,,,1.0,0.0,16,False,,Heartbeat,0x2,can9-internal.dbc,SD-card space left
Year,,int,,2000.0,2063.0,1.0,2000.0,6,False,,TimeCalendar,0x3,can9-internal.dbc,Year
Month,,int,,1.0,12.0,1.0,1.0,4,False,,TimeCalendar,0x3,can9-internal.dbc,Month
Day,,int,,1.0,31.0,1.0,1.0,5,False,,TimeCalendar,0x3,can9-internal.dbc,Day
Hour,,int,,0.0,23.0,1.0,0.0,5,False,,TimeCalendar,0x3,can9-internal.dbc,Hour
Minute,,int,,0.0,59.0,1.0,0.0,6,False,,TimeCalendar,0x3,can9-internal.dbc,Minute
Second,,int,,0.0,59.0,1.0,0.0,6,False,,TimeCalendar,0x3,can9-internal.dbc,Second
InternalEpoch,s,int,,,,1.0,1577840400.0,32,False,,TimeExternal,0x5,can9-internal.dbc,Internal epoch time
ExternalEpoch,s,int,,,,1.0,1577840400.0,32,False,,TimeExternal,0x5,can9-internal.dbc,External epoch time
FixType,,enum,"{""0"": ""No fix"", ""1"": ""Dead reckoning only"", ""2"": ""2D-fix"", ""3"": ""3D-fix"", ""4"": ""GNSS + dead reckoning combined"", ""5"": ""Time only fix""}",0.0,5.0,1.0,0.0,3,False,,GnssStatus,0x65,can9-internal.dbc,Fix type
Satellites,,int,,0.0,31.0,1.0,0.0,5,False,,GnssStatus,0x65,can9-internal.dbc,Number of satellites used
TimeValid,,enum,"{""0"": ""Invalid"", ""1"": ""Valid""}",0.0,1.0,1.0,0.0,1,False,,GnssTime,0x66,can9-internal.dbc,Time validity
TimeConfirmed,,enum,"{""0"": ""Unconfirmed"", ""1"": ""Confirmed""}",0.0,1.0,1.0,0.0,1,False,,GnssTime,0x66,can9-internal.dbc,Time confirmed
Epoch,s,int,,,,0.001,1577840400.0,40,False,,GnssTime,0x66,can9-internal.dbc,Epoch time
PositionValid,,enum,"{""0"": ""Invalid"", ""1"": ""Valid""}",0.0,1.0,1.0,0.0,1,False,,GnssPos,0x67,can9-internal.dbc,Position validity
Latitude,deg,int,,-90.0,90.0,1e-06,-90.0,28,False,,GnssPos,0x67,can9-internal.dbc,Latitude
Longitude,deg,int,,-180.0,180.0,1e-06,-180.0,29,False,,GnssPos,0x67,can9-internal.dbc,Longitude
PositionAccuracy,m,int,,0.0,63.0,1.0,0.0,6,False,,GnssPos,0x67,can9-internal.dbc,Position accuracy
AltitudeValid,,enum,"{""0"": ""Invalid"", ""1"": ""Valid""}",0.0,1.0,1.0,0.0,1,False,,GnssAltitude,0x68,can9-internal.dbc,Altitude validity
Altitude,m,int,,-6000.0,20000.0,0.1,-6000.0,18,False,,GnssAltitude,0x68,can9-internal.dbc,Altitude
AltitudeAccuracy,m,int,,0.0,8000.0,1.0,0.0,13,False,,GnssAltitude,0x68,can9-internal.dbc,Altitude accuracy
AttitudeValid,,enum,"{""0"": ""Invalid"", ""1"": ""Valid""}",0.0,1.0,1.0,0.0,1,False,,GnssAttitude,0x69,can9-internal.dbc,Attitude validity
Roll,deg,int,,-180.0,180.0,0.1,-180.0,12,False,,GnssAttitude,0x69,can9-internal.dbc,Vehicle roll
RollAccuracy,deg,int,,0.0,50.0,0.1,0.0,9,False,,GnssAttitude,0x69,can9-internal.dbc,Vehicle roll accuracy
Pitch,deg,int,,-90.0,90.0,0.1,-90.0,12,False,,GnssAttitude,0x69,can9-internal.dbc,Vehicle pitch
PitchAccuracy,deg,int,,0.0,50.0,0.1,0.0,9,False,,GnssAttitude,0x69,can9-internal.dbc,Vehicle pitch accuracy
Heading,deg,int,,0.0,360.0,0.1,0.0,12,False,,GnssAttitude,0x69,can9-internal.dbc,Vehicle heading
HeadingAccuracy,deg,int,,0.0,50.0,0.1,0.0,9,False,,GnssAttitude,0x69,can9-internal.dbc,Vehicle heading accuracy
DistanceValid,,enum,"{""0"": ""Invalid"", ""1"": ""Valid""}",0.0,1.0,1.0,0.0,1,False,,GnssDistance,0x6a,can9-internal.dbc,Distance valid
DistanceTrip,m,int,,0.0,8388607.0,1.0,0.0,23,False,,GnssDistance,0x6a,can9-internal.dbc,Distance traveled since last reset
SpeedValid,,enum,"{""0"": ""Invalid"", ""1"": ""Valid""}",0.0,1.0,1.0,0.0,1,False,,GnssSpeed,0x6b,can9-internal.dbc,Speed valid
Speed,m/s,int,,0.0,1048.575,0.001,0.0,20,False,,GnssSpeed,0x6b,can9-internal.dbc,Speed m/s
SpeedAccuracy,m/s,int,,0.0,524.287,0.001,0.0,19,False,,GnssSpeed,0x6b,can9-internal.dbc,Speed accuracy
FenceValid,,enum,"{""0"": ""Invalid"", ""1"": ""Valid""}",0.0,1.0,1.0,0.0,1,False,,GnssGeofence,0x6c,can9-internal.dbc,Geofencing status
FenceCombined,,enum,"{""0"": ""Unknown"", ""1"": ""Inside"", ""2"": ""Outside""}",0.0,1.0,1.0,0.0,2,False,,GnssGeofence,0x6c,can9-internal.dbc,Combined (logical OR) state of all geofences
Fence1,,enum,"{""0"": ""Unknown"", ""1"": ""Inside"", ""2"": ""Outside""}",0.0,1.0,1.0,0.0,2,False,,GnssGeofence,0x6c,can9-internal.dbc,Geofence 1 state
Fence2,,enum,"{""0"": ""Unknown"", ""1"": ""Inside"", ""2"": ""Outside""}",0.0,1.0,1.0,0.0,2,False,,GnssGeofence,0x6c,can9-internal.dbc,Geofence 2 state
Fence3,,enum,"{""0"": ""Unknown"", ""1"": ""Inside"", ""2"": ""Outside""}",0.0,1.0,1.0,0.0,2,False,,GnssGeofence,0x6c,can9-internal.dbc,Geofence 3 state
Fence4,,enum,"{""0"": ""Unknown"", ""1"": ""Inside"", ""2"": ""Outside""}",0.0,1.0,1.0,0.0,2,False,,GnssGeofence,0x6c,can9-internal.dbc,Geofence 4 state
AlignStatus,,enum,"{""0"": ""Idle"", ""1"": ""Ongoing"", ""2"": ""Coarse"", ""3"": ""Fine""}",0.0,3.0,1.0,0.0,3,False,,ImuAlign,0x6e,can9-internal.dbc,IMU-mount alignment status
AlignXYError,,enum,"{""0"": ""No error"", ""1"": ""Error""}",,,1.0,0.0,1,False,,ImuAlign,0x6e,can9-internal.dbc,IMU-mount X or Y alignment error
AlignZError,,enum,"{""0"": ""No error"", ""1"": ""Error""}",,,1.0,0.0,1,False,,ImuAlign,0x6e,can9-internal.dbc,IMU-mount Z alignment error
AlignError,,enum,"{""0"": ""No error"", ""1"": ""Error""}",,,1.0,0.0,1,False,,ImuAlign,0x6e,can9-internal.dbc,IMU-mount singularity error
AlignZ,deg,int,,0.0,360.0,0.01,0.0,16,False,,ImuAlign,0x6e,can9-internal.dbc,IMU-mount Z angle
AlignY,deg,int,,-90.0,90.0,0.01,-90.0,16,False,,ImuAlign,0x6e,can9-internal.dbc,IMU-mount Y angle
AlignX,deg,int,,-180.0,180.0,0.01,-180.0,16,False,,ImuAlign,0x6e,can9-internal.dbc,IMU-mount X angle
ImuValid,,enum,"{""0"": ""Invalid"", ""1"": ""Valid""}",0.0,1.0,1.0,0.0,1,False,,ImuData,0x6f,can9-internal.dbc,IMU status
AccelerationX,m/s^2,int,,-64.0,63.875,0.125,-64.0,10,False,,ImuData,0x6f,can9-internal.dbc,IMU X acceleration with a resolution of 0.125 m/s^2
AccelerationY,m/s^2,int,,-64.0,63.875,0.125,-64.0,10,False,,ImuData,0x6f,can9-internal.dbc,IMU Y acceleration with a resolution of 0.125 m/s^2
AccelerationZ,m/s^2,int,,-64.0,63.875,0.125,-64.0,10,False,,ImuData,0x6f,can9-internal.dbc,IMU Z acceleration with a resolution of 0.125 m/s^2
AngularRateX,deg/s,int,,-256.0,255.75,0.25,-256.0,11,False,,ImuData,0x6f,can9-internal.dbc,IMU X angular rate with a resolution of 0.25 deg/s
AngularRateY,deg/s,int,,-256.0,255.75,0.25,-256.0,11,False,,ImuData,0x6f,can9-internal.dbc,IMU Y angular rate with a resolution of 0.25 deg/s
AngularRateZ,deg/s,int,,-256.0,255.75,0.25,-256.0,11,False,,ImuData,0x6f,can9-internal.dbc,IMU Z angular rate with a resolution of 0.25 deg/s
